kod_2018;namn_2018;kod_2014_troligast;namn_2014;typ;belagg;kalla
14807061;Västra Hisingen, Björlanda;14807061;Västra Hisingen, Björlanda;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 3 källa eller källor: 14807061 36.5 procent av 2014-distriktet, 14807064 26.7 procent av 2014-distriktet, 14807062 6.8 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807061 (Västra Hisingen, Björlanda) täcker 61.1 procent av det nya distriktet, 71.2 procent av det gamla ligger där, 3 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807062;Västra Hisingen, Kvisljungeby;14807062;Västra Hisingen, Kvisljungeby;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807062 93.2 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807062 (Västra Hisingen, Kvisljungeby) täcker 100.0 procent av det nya distriktet, 33.6 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807063;Västra Hisingen, Lilleby;14807063;Västra Hisingen, Lilleby;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807063 84.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807063 (Västra Hisingen, Lilleby) täcker 100.0 procent av det nya distriktet, 96.0 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807064;Västra Hisingen, Nolvik;14807061;Västra Hisingen, Björlanda;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807061 63.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807061 (Västra Hisingen, Björlanda) täcker 100.0 procent av det nya distriktet, 28.8 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807065;Västra Hisingen, Älvegården m fl;14807064;Västra Hisingen, Älvegården m fl;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14807064 73.3 procent av 2014-distriktet, 14807063 16.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807064 (Västra Hisingen, Älvegården m fl) täcker 78.6 procent av det nya distriktet, 32.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807081;Västra Hisingen, Biskopsgården, S;14807081;Västra Hisingen, Biskopsgården, S;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14807081 100.0 procent av 2014-distriktet, 14807083 5.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807081 (Västra Hisingen, Biskopsgården, S) täcker 99.6 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 1 källor över 5 procent OBS geometrin är i praktiken 1:1 (99.6/100.0 procent) trots att indelningen anges som modifierad;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807082;Västra Hisingen, Treröset;14807082;Västra Hisingen, Treröset;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807082 72.6 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807082 (Västra Hisingen, Treröset) täcker 91.8 procent av det nya distriktet, 67.7 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807083;Västra Hisingen, Vårväderstorget;14807083;Västra Hisingen, Vårväderstorget;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807083 95.0 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807083 (Västra Hisingen, Vårväderstorget) täcker 100.0 procent av det nya distriktet, 86.4 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807084;Västra Hisingen, Väderlekstorget;14807084;Västra Hisingen, Väderlekstorget;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14807084 100.0 procent av 2014-distriktet, 14807082 27.4 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807084 (Västra Hisingen, Väderlekstorget) täcker 86.4 procent av det nya distriktet, 100.0 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807091;Västra Hisingen, Jättesten;14807091;Västra Hisingen, Jättesten;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14807093 44.5 procent av 2014-distriktet, 14807091 34.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807091 (Västra Hisingen, Jättesten) täcker 63.8 procent av det nya distriktet, 76.5 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807092;Västra Hisingen, Kärrmossen;14807092;Västra Hisingen, Kärrmossen;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807092 76.3 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807092 (Västra Hisingen, Kärrmossen) täcker 100.0 procent av det nya distriktet, 88.1 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807093;Västra Hisingen, Svartedalen, Södra;14807093;Västra Hisingen, Svartedalen;omritad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 2 källa eller källor: 14807093 55.5 procent av 2014-distriktet, 14807092 23.7 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807093 (Västra Hisingen, Svartedalen) täcker 73.8 procent av det nya distriktet, 57.6 procent av det gamla ligger där, 2 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
14807094;Västra Hisingen, Önskevädersg. m fl;14807091;Västra Hisingen, Jättesten;delad;vd-indelning-2018.skv = M (modifierat). vd-mappning-2014-2018.skv ger 1 källa eller källor: 14807091 65.5 procent av 2014-distriktet. geometri geo_overlap_2014_2018.csv: 14807091 (Västra Hisingen, Jättesten) täcker 100.0 procent av det nya distriktet, 23.5 procent av det gamla ligger där, 1 källor över 5 procent;vd-mappning-2014-2018.skv + vd-indelning-2018.skv
