ar;val;kod;namn;valkrets;giltiga;blanka;ogiltiga_ovriga;ogiltiga;rostande;rostberattigade;valdeltagande;kalla_fil
2022;kf;14800304;Östra Centrum, Munkebäck Södra;Göteborg;919;7;0;7;926;1117;82.90;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800305;Östra Centrum, Kålltorp Norra;Göteborg;883;20;0;21;904;1170;77.26;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800306;Östra Centrum, Torpa;Göteborg;832;7;0;8;840;984;85.37;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800307;Östra Centrum, Björkekärr Norra;Göteborg;1030;10;0;10;1040;1210;85.95;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800308;Östra Centrum, Smörslätten;Göteborg;671;5;1;6;677;1071;63.21;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800309;Östra Centrum, Björkekärr Östra;Göteborg;801;13;2;16;817;1063;76.86;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800310;Östra Centrum, Robertshöjd m fl;Göteborg;892;13;1;14;906;1143;79.27;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800311;Östra Centrum, Björkekärr Västra;Göteborg;884;14;1;15;899;1253;71.75;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800312;Östra Centrum, Kålltorp Östra;Göteborg;874;14;2;17;891;1096;81.30;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800313;Östra Centrum, Solrosparken;Göteborg;872;8;1;9;881;1086;81.12;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800314;Östra Centrum, Kålltorp Västra;Göteborg;828;10;0;10;838;1050;79.81;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800315;Östra Centrum, Kålltorp Södra;Göteborg;973;1;1;2;975;1179;82.70;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800316;Östra Centrum, Björkekärr Södra;Göteborg;1132;9;0;9;1141;1246;91.57;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800317;Östra Centrum, Kallebäck Östra;Göteborg;1179;20;2;23;1202;1500;80.13;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800318;Östra Centrum, Kallebäck Västra;Göteborg;774;10;3;14;788;1229;64.12;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800319;Östra Centrum, Kallebäck Norra;Göteborg;881;12;0;12;893;1280;69.77;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
2022;kf;14800320;Östra Centrum, Skår Södra;Göteborg;1032;6;0;6;1038;1171;88.64;roster-per-distrikt-slutligt-antal-roster-inklusive-totalt-valdeltagande-kommunval-2022.xlsx flik roster_KF
