ar;val;niva;parti;roster;andel;giltiga;rostande;rostberattigade;valdeltagande;antal_distrikt;metod
2006;kf;riket;KOMV;1526;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KOP;587;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KPM;154;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KPMÖ;740;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KSFF;311;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KV;675;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KVF;1050;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KVS;639;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KVT;346;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KVÄL;1746;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;KXP;182;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;L;449764;8.15;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;LAP;647;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;LBYT;804;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;LHK;112;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;LNU;425;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;LP;3270;0.06;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;M;1338995;24.25;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;M S P;501;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MAP;851;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MBP;2196;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MEPA;109;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MFP;628;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MFR;1061;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ML;831;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MOP;766;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MP;269560;4.88;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MR;41;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MVG;125;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;MVT;880;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NAP;57;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ND;4704;0.09;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NF;117;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NFR;76;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NFRO;48;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NFRON;208;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NL;1968;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NO;1263;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NORÄ;25;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NP;1758;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NS;7131;0.13;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NSFRO;101;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NSP;378;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NU;132;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;NYF;200;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;OFA;1177;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;OPA;537;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;PP(N);662;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;PPA;8;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;PPS;1308;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;RD;2093;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ROP;1449;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ROSP;2389;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ROT;10;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;RP;7;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;RS;6723;0.12;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;RÄTTV;431;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;S;1909302;34.58;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SAFE;3556;0.06;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SB;564;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SD;159105;2.88;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SENP;45;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SFS;1046;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SIS;191;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJIM;288;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJP;1450;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJU;232;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJUKP;4;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJVB;837;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJVG;754;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJVP;2069;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SJVV;2067;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SKBD;383;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SKÅ;3529;0.06;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SL;535;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SLS;736;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SN;443;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SOC.P;2145;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SOCD;1070;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SOS;543;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SP;393;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SPA;2708;0.05;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SPI;44022;0.8;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SREF;1;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ST;6;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;STOR;527;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;STRP;782;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;STRÖP;1806;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SU;3321;0.06;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SUMMA_ÖVRIGA;232759;4.22;5521566;5636103;7098097;79.4;;"ur aggregat_2006_kf.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2006;kf;riket;SV;247;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SVB;5;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;SÖP;277;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;TP;827;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;TRR;210;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;TS;610;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;TUP;699;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;UDDP;2469;0.04;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;UNIK;14;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;UNIKA;11;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;UNIKP;37;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;UNP;55;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;USP;765;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;V;330098;5.98;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VDA;12;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VDM;1076;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VI;4;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VOXH;889;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VS;432;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VTL;489;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VÄ;12;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VÄG;2569;0.05;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;VÄP;646;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;YP;213;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÄP;173;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÅHP;1246;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÅP;104;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÅSP;371;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;Ö;1535;0.03;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖA;177;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖLAND;222;0.0;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖLP;347;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖP;798;0.01;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖSTP;936;0.02;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;kf;riket;ÖVR;6941;0.13;5521566;5636103;7098097;79.4;;ur aggregat_2006_kf.csv, niva riket
2006;rd;goteborg;0518;2;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;0520;3;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;0538;21;0.01;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;0603;40;0.01;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;0638;14;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;0677;2;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;AKTD;12;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;C;13076;4.47;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;EAP;2;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;ENH;178;0.06;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;FI;3701;1.26;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;JL;987;0.34;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;KD;19698;6.73;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;KK;3;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;KOMM;11;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;L;29981;10.24;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;M;78679;26.88;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;MP;24694;8.44;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;ND;136;0.05;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;NYF;40;0.01;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;PP;2524;0.86;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;RS;84;0.03;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;S;84693;28.93;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;SD;7455;2.55;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;SJVP;597;0.2;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;SPI;573;0.2;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;SUMMA_ÖVRIGA;5342;1.82;292726;297341;373836;79.54;;"ur aggregat_2006_rd.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2006;rd;goteborg;UP;6;0.0;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;V;25407;8.68;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;goteborg;ÖVR;107;0.04;292726;297341;373836;79.54;;ur aggregat_2006_rd.csv, niva goteborg
2006;rd;majorna;0538;2;0.01;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;0603;3;0.02;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;AKTD;1;0.01;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;C;928;4.94;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;ENH;9;0.05;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;FI;471;2.5;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;JL;69;0.37;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;KD;731;3.89;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;L;1674;8.9;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;M;3324;17.68;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;MP;3292;17.51;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;ND;8;0.04;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;NYF;1;0.01;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;PP;164;0.87;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;S;4469;23.77;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;SD;371;1.97;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;SJVP;20;0.11;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;SPI;27;0.14;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;SUMMA_ÖVRIGA;318;1.69;18803;19181;24186;79.31;17;"areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2006;rd;majorna;V;3225;17.15;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;majorna;ÖVR;14;0.07;18803;19181;24186;79.31;17;areametod: distrikt med andel_i_majorna >= 0.50 i geo_majorna_2006.csv
2006;rd;riket;0020;2;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0339;68;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0518;24;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0520;61;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0538;881;0.02;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0562;6;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0603;1417;0.03;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0619;7;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0638;202;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0676;6;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0677;75;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;0704;51;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;AKTD;81;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;ALP;133;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;C;437389;7.88;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;EAP;83;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;ENH;2648;0.05;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;FI;37954;0.68;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;JL;26072;0.47;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;KD;365998;6.59;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;KK;116;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;KOMM;438;0.01;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;KOMMF;30;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;L;418395;7.54;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;M;1456014;26.23;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;MP;291121;5.24;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;ND;3064;0.06;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;NYF;1171;0.02;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;PAP;5;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;PP;34918;0.63;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;RIKSH;8;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;RS;1097;0.02;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;S;1942625;34.99;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SD;162463;2.93;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SJVP;11519;0.21;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SKÅ;11;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SPI;28806;0.52;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SREF;9;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;SUMMA_ÖVRIGA;114597;2.06;5551278;5650416;6892009;81.99;;"ur aggregat_2006_rd.csv, niva riket; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
2006;rd;riket;UP;222;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;V;324722;5.85;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;VIK;1;0.0;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rd;riket;ÖVR;1365;0.02;5551278;5650416;6892009;81.99;;ur aggregat_2006_rd.csv, niva riket
2006;rf;goteborg;C;9847;3.47;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;K;2842;1.0;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;KD;18501;6.52;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;L;30107;10.61;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;M;71493;25.19;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;MP;22573;7.95;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;ND;188;0.07;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;RS;172;0.06;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;S;88501;31.18;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;SD;7717;2.72;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;SPI;665;0.23;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;SPVG;5449;1.92;283850;289880;387939;74.72;;ur aggregat_2006_rf.csv, niva goteborg
2006;rf;goteborg;SUMMA_ÖVRIGA;7189;2.53;283850;289880;387939;74.72;;"ur aggregat_2006_rf.csv, niva goteborg; residual giltiga minus V+S+MP+SD+M+C+L+KD+D+FI+K"
